Subtype,Case ID,gene,expression
SS,RU-14-00137 I1,ARG1,8
SS,RU-14-00137 I1,ARG2,15
SS,RU-14-00137 I1,ASCL2,55
SS,RU-14-00137 I1,ATP6V0D2,3
SS,RU-14-00137 I1,ATP8B4,3
SS,RU-14-00137 I1,AURKA,39
SS,RU-14-00137 I1,AURKB,53
SS,RU-14-00137 I1,AXIN2,151
SS,RU-14-00137 I1,AXL,372
SS,RU-14-00137 I1,B2M,476
SS,RU-14-00137 I1,B3GAT1,30
SS,RU-14-00137 I1,BATF,1
SS,RU-14-00137 I1,BCAM,96
SS,RU-14-00137 I1,BCL11A,96
SS,RU-14-00137 I1,BCL11B,59
SS,RU-14-00137 I1,BCL2,132
SS,RU-14-00137 I1,BCL6,39
SS,RU-14-00137 I1,BIM,48
SS,RU-14-00137 I1,BIRC5,87
SS,RU-14-00137 I1,BLNK,11
SS,RU-14-00137 I1,BNC1,8
SS,RU-14-00137 I1,BNIP3L,399
SS,RU-14-00137 I1,BRAF,130
SS,RU-14-00137 I1,BRCA1,39
SS,RU-14-00137 I1,BRCA2,32
SS,RU-14-00137 I1,BST1,51
SS,RU-14-00137 I1,BST2,25
SS,RU-14-00137 I1,BTLA,8
SS,RU-14-00137 I1,BTN1A1,32
SS,RU-14-00137 I1,BTN2A1,32
SS,RU-14-00137 I1,BTN2A2,25
SS,RU-14-00137 I1,BTN3A1,76
SS,RU-14-00137 I1,BTN3A2,39
SS,RU-14-00137 I1,BTN3A3,73
SS,RU-14-00137 I1,BTNL2,15
SS,RU-14-00137 I1,BTNL8,21
SS,RU-14-00137 I1,BTNL9,100
SS,RU-14-00137 I1,BUB1,48
SS,RU-14-00137 I1,C10orf54,8
SS,RU-14-00137 I1,C1orf210,28
SS,RU-14-00137 I1,C5AR2,11
SS,RU-14-00137 I1,CADM1,170
SS,RU-14-00137 I1,CALR,2485.0180000000037
SS,RU-14-00137 I1,CANX,575.0319999999992
SS,RU-14-00137 I1,CASP3,55
SS,RU-14-00137 I1,CASP8,166
SS,RU-14-00137 I1,CCKBR,11
SS,RU-14-00137 I1,CCL19,3
SS,RU-14-00137 I1,CCL21,8
SS,RU-14-00137 I1,CCL24,3
SS,RU-14-00137 I1,CCL27,1
SS,RU-14-00137 I1,CCL3,15
SS,RU-14-00137 I1,CCL4,8
SS,RU-14-00137 I1,CCL5,8
SS,RU-14-00137 I1,CCL8,8
SS,RU-14-00137 I1,CCNB1,109
SS,RU-14-00137 I1,CCNB2,28
SS,RU-14-00137 I1,CCR1,8
SS,RU-14-00137 I1,CCR2,11
SS,RU-14-00137 I1,CCR3,18
SS,RU-14-00137 I1,CCR4,8
SS,RU-14-00137 I1,CCR5,11
SS,RU-14-00137 I1,CCR6,11
SS,RU-14-00137 I1,CCR7,6
SS,RU-14-00137 I1,CD101,37
SS,RU-14-00137 I1,CD14,30
SS,RU-14-00137 I1,CD151,67
SS,RU-14-00137 I1,CD160,21
SS,RU-14-00137 I1,CD163,11
SS,RU-14-00137 I1,CD1D,3
SS,RU-14-00137 I1,CD2,1
SS,RU-14-00137 I1,CD200,128
SS,RU-14-00137 I1,CD200R1,28
SS,RU-14-00137 I1,CD207,18
SS,RU-14-00137 I1,CD209,18
SS,RU-14-00137 I1,CD22,18
SS,RU-14-00137 I1,CD226,15
SS,RU-14-00137 I1,CD24,120
SS,RU-14-00137 I1,CD244,1
SS,RU-14-00137 I1,CD247,6
SS,RU-14-00137 I1,CD27,1
SS,RU-14-00137 I1,CD274,11
SS,RU-14-00137 I1,CD276,561.0329999999958
SS,RU-14-00137 I1,CD28,3
SS,RU-14-00137 I1,CD300A,32
SS,RU-14-00137 I1,CD300E,11
SS,RU-14-00137 I1,CD300LB,11
SS,RU-14-00137 I1,CD300LF,11
SS,RU-14-00137 I1,CD33,15
SS,RU-14-00137 I1,CD37,15
SS,RU-14-00137 I1,CD38,11
SS,RU-14-00137 I1,CD3D,1
SS,RU-14-00137 I1,CD3E,3
SS,RU-14-00137 I1,CD3G,3
SS,RU-14-00137 I1,CD4,11
SS,RU-14-00137 I1,CD40,15
SS,RU-14-00137 I1,CD40LG,15
SS,RU-14-00137 I1,CD44,113
SS,RU-14-00137 I1,CD46,178
SS,RU-14-00137 I1,CD47,239
SS,RU-14-00137 I1,CD48,15
SS,RU-14-00137 I1,CD5,8
SS,RU-14-00137 I1,CD52,8
SS,RU-14-00137 I1,CD55,55
SS,RU-14-00137 I1,CD59,346
SS,RU-14-00137 I1,CD6,6
SS,RU-14-00137 I1,CD68,28
SS,RU-14-00137 I1,CD69,3
SS,RU-14-00137 I1,CD7,1
SS,RU-14-00137 I1,CD70,8
SS,RU-14-00137 I1,CD72,8
SS,RU-14-00137 I1,CD74,103
SS,RU-14-00137 I1,CD79A,15
SS,RU-14-00137 I1,CD80,15
SS,RU-14-00137 I1,CD81,523
SS,RU-14-00137 I1,CD82,11
SS,RU-14-00137 I1,CD84,28
SS,RU-14-00137 I1,CD86,8
SS,RU-14-00137 I1,CD8B,8
SS,RU-14-00137 I1,CD8a,3
SS,RU-14-00137 I1,CD9,325.0599999999977
SS,RU-14-00137 I1,CD96,11
SS,RU-14-00137 I1,CD97,39
SS,RU-14-00137 I1,CDC42SE1,228
SS,RU-14-00137 I1,CDCA2,48
SS,RU-14-00137 I1,CDCA3,63
SS,RU-14-00137 I1,CDH1,6
SS,RU-14-00137 I1,CDH11,1545.0500000000102
SS,RU-14-00137 I1,CDH17,3
SS,RU-14-00137 I1,CDH2,30
SS,RU-14-00137 I1,CDH3,59
SS,RU-14-00137 I1,CDH5,43
SS,RU-14-00137 I1,CDKN1A,106
SS,RU-14-00137 I1,CDKN2A,11
SS,RU-14-00137 I1,CDKN2C,15
SS,RU-14-00137 I1,CDO1,63
SS,RU-14-00137 I1,CEACAM1,8
SS,RU-14-00137 I1,CENPA,51
SS,RU-14-00137 I1,CHGA,3
SS,RU-14-00137 I1,CHI3L1,18
SS,RU-14-00137 I1,CHI3L2,6
SS,RU-14-00137 I1,CIITA,11
SS,RU-14-00137 I1,CLCA1,21
SS,RU-14-00137 I1,CLCA2,6
SS,RU-14-00137 I1,CLDN4,43
SS,RU-14-00137 I1,CLDN7,32
SS,RU-14-00137 I1,CLEC10A,3
SS,RU-14-00137 I1,CLEC12A,1
SS,RU-14-00137 I1,CLEC1B,8
SS,RU-14-00137 I1,CLEC2D,11
SS,RU-14-00137 I1,CLEC3B,15
SS,RU-14-00137 I1,CLEC4A,55
SS,RU-14-00137 I1,CLEC4D,18
SS,RU-14-00137 I1,CLEC4E,25
SS,RU-14-00137 I1,CLEC5A,1
SS,RU-14-00137 I1,CLEC6A,11
SS,RU-14-00137 I1,CLEC7A,3
SS,RU-14-00137 I1,CLEC9A,1
SS,RU-14-00137 I1,CLIP3,1167.0280000000057
SS,RU-14-00137 I1,CMKLR1,11
SS,RU-14-00137 I1,CNKSR2,76
SS,RU-14-00137 I1,CNR2,6
SS,RU-14-00137 I1,CPD,78
SS,RU-14-00137 I1,CRLF2,15
SS,RU-14-00137 I1,CRTAM,6
SS,RU-14-00137 I1,CSF1,25
SS,RU-14-00137 I1,CSF1R,11
SS,RU-14-00137 I1,CSF2RB,21
SS,RU-14-00137 I1,CSF3,1
SS,RU-14-00137 I1,CSPG4,231
SS,RU-14-00137 I1,CST6,8
SS,RU-14-00137 I1,CST7,18
SS,RU-14-00137 I1,CSTB,212
SS,RU-14-00137 I1,CTAG1B,3
SS,RU-14-00137 I1,CTLA4,6
SS,RU-14-00137 I1,CTNNB1,533
SS,RU-14-00137 I1,CTSB,444
SS,RU-14-00137 I1,CTSG,8
SS,RU-14-00137 I1,CTSL2,8
SS,RU-14-00137 I1,CTSS,32
SS,RU-14-00137 I1,CTSZ,103
SS,RU-14-00137 I1,CX3CL1,11
SS,RU-14-00137 I1,CX3CR1,37
SS,RU-14-00137 I1,CXCL1,25
SS,RU-14-00137 I1,CXCL10,1
SS,RU-14-00137 I1,CXCL11,6
SS,RU-14-00137 I1,CXCL13,15
SS,RU-14-00137 I1,CXCL14,39
SS,RU-14-00137 I1,CXCL2,21
SS,RU-14-00137 I1,CXCL3,8
SS,RU-14-00137 I1,CXCL9,18
SS,RU-14-00137 I1,CXCR2,46
SS,RU-14-00137 I1,CXCR3,21
SS,RU-14-00137 I1,CXCR6,1
SS,RU-14-00137 I1,CXCR7,53
SS,RU-14-00137 I1,DAB1,203
SS,RU-14-00137 I1,DAPK1,81
SS,RU-14-00137 I1,DAZAP1,170
SS,RU-14-00137 I1,DCHS1,919
SS,RU-14-00137 I1,DCK,143
SS,RU-14-00137 I1,DCT,6
SS,RU-14-00137 I1,DDR1,120
SS,RU-14-00137 I1,DEF6,43
SS,RU-14-00137 I1,DEFB1,11
SS,RU-14-00137 I1,DEFB4A,8
SS,RU-14-00137 I1,DGKZ,109
SS,RU-14-00137 I1,DIRAS3,127
SS,RU-14-00137 I1,DOCK5,28
SS,RU-14-00137 I1,DPP4,3
SS,RU-14-00137 I1,DSC1,30
SS,RU-14-00137 I1,DSC2,30
SS,RU-14-00137 I1,DSG2,21
SS,RU-14-00137 I1,DSG3,11
SS,RU-14-00137 I1,DST,169
SS,RU-14-00137 I1,DUSP1,143
SS,RU-14-00137 I1,DUSP6,84
SS,RU-14-00137 I1,EBAG9,63
SS,RU-14-00137 I1,EBI3,6
SS,RU-14-00137 I1,ECSCR,39
SS,RU-14-00137 I1,EFEMP1,81
SS,RU-14-00137 I1,EGF,6
SS,RU-14-00137 I1,EGFR,509
SS,RU-14-00137 I1,EGR2,21
SS,RU-14-00137 I1,ELAV1,231
SS,RU-14-00137 I1,ELF3,18
SS,RU-14-00137 I1,EMILIN2,32
SS,RU-14-00137 I1,EMR2,8
SS,RU-14-00137 I1,ENAH,87
SS,RU-14-00137 I1,ENTPD1,30
SS,RU-14-00137 I1,EOMES,3
SS,RU-14-00137 I1,EPCAM,21
SS,RU-14-00137 I1,EPSTI1,21
SS,RU-14-00137 I1,ERAP1,78
SS,RU-14-00137 I1,ERBB2,197
SS,RU-14-00137 I1,ESR1,8
SS,RU-14-00137 I1,EZR,116
SS,RU-14-00137 I1,FAM83B,15
SS,RU-14-00137 I1,FAP,37
SS,RU-14-00137 I1,FAS,59
SS,RU-14-00137 I1,FASLG,18
SS,RU-14-00137 I1,FCER1A,6
SS,RU-14-00137 I1,FCGR2A,32
SS,RU-14-00137 I1,FCGR2B,3
SS,RU-14-00137 I1,FCGR3A,21
SS,RU-14-00137 I1,FCN1,21
SS,RU-14-00137 I1,FCRL1,15
SS,RU-14-00137 I1,FCRL3,3
SS,RU-14-00137 I1,FCRL4,28
SS,RU-14-00137 I1,FCRL5,8
SS,RU-14-00137 I1,FCRL6,3
SS,RU-14-00137 I1,FGF1,8
SS,RU-14-00137 I1,FLT1,39
SS,RU-14-00137 I1,FN1,1341.024000000005
SS,RU-14-00137 I1,FOLR1,11
SS,RU-14-00137 I1,FOLR2,11
SS,RU-14-00137 I1,FOLR3,3
SS,RU-14-00137 I1,FOLR4,3
SS,RU-14-00137 I1,FOSL1,11
SS,RU-14-00137 I1,FOXP3,3
SS,RU-14-00137 I1,GAS6,216
SS,RU-14-00137 I1,GATA3,6
SS,RU-14-00137 I1,GBAS,320
SS,RU-14-00137 I1,GBP1,51
SS,RU-14-00137 I1,GCH1,32
SS,RU-14-00137 I1,GDF10,30
SS,RU-14-00137 I1,GFI1,18
SS,RU-14-00137 I1,GJB5,6
SS,RU-14-00137 I1,GJB6,3
SS,RU-14-00137 I1,GNAI2,691
SS,RU-14-00137 I1,GNLY,1
SS,RU-14-00137 I1,GOLT1A,3
SS,RU-14-00137 I1,GPA33,28
SS,RU-14-00137 I1,GPLD1,100
SS,RU-14-00137 I1,GPR141,37
SS,RU-14-00137 I1,GPR18,11
SS,RU-14-00137 I1,GPR3,8
SS,RU-14-00137 I1,GPR97,8
SS,RU-14-00137 I1,GRAP2,11
SS,RU-14-00137 I1,GRB7,11
SS,RU-14-00137 I1,GSTM3,25
SS,RU-14-00137 I1,GZMA,8
SS,RU-14-00137 I1,GZMB,8
SS,RU-14-00137 I1,GZMK,15
SS,RU-14-00137 I1,HAVCR1,8
SS,RU-14-00137 I1,HAVCR2,32
SS,RU-14-00137 I1,HCLS1,18
SS,RU-14-00137 I1,HCRTR1,21
SS,RU-14-00137 I1,HCRTR2,43
SS,RU-14-00137 I1,HCST,32
SS,RU-14-00137 I1,HES4,32
SS,RU-14-00137 I1,HGFAC,11
SS,RU-14-00137 I1,HHLA2,15
SS,RU-14-00137 I1,HIF1A,242
SS,RU-14-00137 I1,HLA-A,143
SS,RU-14-00137 I1,HLA-B,157
SS,RU-14-00137 I1,HLA-C,81
SS,RU-14-00137 I1,HLA-DPB1,43
SS,RU-14-00137 I1,HLA-DQA1,8
SS,RU-14-00137 I1,HLA-DRA,109
SS,RU-14-00137 I1,HLA-DRB1,46
SS,RU-14-00137 I1,HLA-E,283.06900000000314
SS,RU-14-00137 I1,HLA-F,8
SS,RU-14-00137 I1,HLA-G,8
SS,RU-14-00137 I1,HMCN2,1
SS,RU-14-00137 I1,HMGA1,30
SS,RU-14-00137 I1,HMGB1,137
SS,RU-14-00137 I1,HNF1B,25
SS,RU-14-00137 I1,HNRNPL,769.0230000000012
SS,RU-14-00137 I1,HOPX,3
SS,RU-14-00137 I1,HSD3B7,6
SS,RU-14-00137 I1,ICA1,59
SS,RU-14-00137 I1,ICAM1,195
SS,RU-14-00137 I1,ICAM5,53
SS,RU-14-00137 I1,ICOS,21
SS,RU-14-00137 I1,ICOSLG,87
SS,RU-14-00137 I1,ID2,810
SS,RU-14-00137 I1,IDO1,8
SS,RU-14-00137 I1,IFI16,39
SS,RU-14-00137 I1,IFIH1,11
SS,RU-14-00137 I1,IFITM1,32
SS,RU-14-00137 I1,IFNG,43
SS,RU-14-00137 I1,IFNGR2,148
SS,RU-14-00137 I1,IGF1,30
SS,RU-14-00137 I1,IGJ,15
SS,RU-14-00137 I1,IGSF6,1
SS,RU-14-00137 I1,IKZF2,32
SS,RU-14-00137 I1,IKZF3,25
SS,RU-14-00137 I1,IL-32,36965
SS,RU-14-00137 I1,IL10,1
SS,RU-14-00137 I1,IL10RA,18
SS,RU-14-00137 I1,IL10RB,76
SS,RU-14-00137 I1,IL13,28
SS,RU-14-00137 I1,IL18,11
SS,RU-14-00137 I1,IL18R1,18
SS,RU-14-00137 I1,IL2,18
SS,RU-14-00137 I1,IL21,8
SS,RU-14-00137 I1,IL22,18
SS,RU-14-00137 I1,IL23R,1
SS,RU-14-00137 I1,IL27,8
SS,RU-14-00137 I1,IL27RA,59
SS,RU-14-00137 I1,IL2RA,18
SS,RU-14-00137 I1,IL2RB,39
SS,RU-14-00137 I1,IL2RG,6
SS,RU-14-00137 I1,IL4,18
SS,RU-14-00137 I1,IL6,21
SS,RU-14-00137 I1,IL7,25
SS,RU-14-00137 I1,IL7R,25
SS,RU-14-00137 I1,ILDR1,3
SS,RU-14-00137 I1,ILDR2,11
SS,RU-14-00137 I1,ING1,84
SS,RU-14-00137 I1,ING2,59
SS,RU-14-00137 I1,INSR,188
SS,RU-14-00137 I1,IQGAP3,1
SS,RU-14-00137 I1,IRF1,21
SS,RU-14-00137 I1,IRF2,46
SS,RU-14-00137 I1,IRF3,106
SS,RU-14-00137 I1,IRF4,39
SS,RU-14-00137 I1,IRF5,21
SS,RU-14-00137 I1,IRF6,6
SS,RU-14-00137 I1,IRF7,43
SS,RU-14-00137 I1,IRF8,11
SS,RU-14-00137 I1,ITGA1,87
SS,RU-14-00137 I1,ITGA2,58
SS,RU-14-00137 I1,ITGA3,163
SS,RU-14-00137 I1,ITGAE,39
SS,RU-14-00137 I1,ITGAL,1
SS,RU-14-00137 I1,ITGAM,3
SS,RU-14-00137 I1,ITGAV,486.03899999999703
SS,RU-14-00137 I1,ITGAX,11
SS,RU-14-00137 I1,ITK,6
SS,RU-14-00137 I1,ITM2A,67
SS,RU-14-00137 I1,IgSF3,340
SS,RU-14-00137 I1,IgSF8,116
SS,RU-14-00137 I1,JAK3,11
SS,RU-14-00137 I1,JAKMIP1,18
SS,RU-14-00137 I1,JUP,222
SS,RU-14-00137 I1,KIF2C,43
SS,RU-14-00137 I1,KIR2DL1,48
SS,RU-14-00137 I1,KIR2DL3,25
SS,RU-14-00137 I1,KIR2DL4,1
SS,RU-14-00137 I1,KLK11,6
SS,RU-14-00137 I1,KLK5,6
SS,RU-14-00137 I1,KLRB1,1
SS,RU-14-00137 I1,KLRC1,18
SS,RU-14-00137 I1,KLRC2,30
SS,RU-14-00137 I1,KLRD1,1
SS,RU-14-00137 I1,KLRF1,11
SS,RU-14-00137 I1,KLRG1,32
SS,RU-14-00137 I1,KLRG2,15
SS,RU-14-00137 I1,KLRK1,37
SS,RU-14-00137 I1,KRAS,248
SS,RU-14-00137 I1,KRT13,3
SS,RU-14-00137 I1,KRT17,3
SS,RU-14-00137 I1,KRT5,11
SS,RU-14-00137 I1,KRT6A,28
SS,RU-14-00137 I1,KRT6B,6
SS,RU-14-00137 I1,LAG3,1
SS,RU-14-00137 I1,LAIR1,8
SS,RU-14-00137 I1,LAMP1,214
SS,RU-14-00137 I1,LAMP2,406
SS,RU-14-00137 I1,LAT,48
SS,RU-14-00137 I1,LAT2,11
SS,RU-14-00137 I1,LAX1,11
SS,RU-14-00137 I1,LCK,6
SS,RU-14-00137 I1,LGALS1,962.0539999999892
SS,RU-14-00137 I1,LGALS2,8
SS,RU-14-00137 I1,LGALS3,131
SS,RU-14-00137 I1,LGALS3BP,6
SS,RU-14-00137 I1,LGALS4,37
SS,RU-14-00137 I1,LGALS7,15
SS,RU-14-00137 I1,LGALS9,43
SS,RU-14-00137 I1,LIFR,53
SS,RU-14-00137 I1,LILRA1,18
SS,RU-14-00137 I1,LILRA2,3
SS,RU-14-00137 I1,LILRA3,3
SS,RU-14-00137 I1,LILRA4,6
SS,RU-14-00137 I1,LILRA5,6
SS,RU-14-00137 I1,LILRA6,6
SS,RU-14-00137 I1,LILRB1,21
SS,RU-14-00137 I1,LILRB2,1
SS,RU-14-00137 I1,LILRB3,11
SS,RU-14-00137 I1,LILRB4,8
SS,RU-14-00137 I1,LILRB5,6
SS,RU-14-00137 I1,LMO3,76
SS,RU-14-00137 I1,LSR,18
SS,RU-14-00137 I1,LST1,18
SS,RU-14-00137 I1,LTA,6
SS,RU-14-00137 I1,LTB,15
SS,RU-14-00137 I1,LTBR,43
SS,RU-14-00137 I1,LTK,3
SS,RU-14-00137 I1,LY6E,96
SS,RU-14-00137 I1,LY6G6C,25
SS,RU-14-00137 I1,LY6G6D,15
SS,RU-14-00137 I1,LY9,25
SS,RU-14-00137 I1,LYPD3,32
SS,RU-14-00137 I1,MAF,3
SS,RU-14-00137 I1,MAFB,46
SS,RU-14-00137 I1,MAGEA1,11
SS,RU-14-00137 I1,MAP4K1,39
SS,RU-14-00137 I1,MARCO,18
SS,RU-14-00137 I1,MBL2,11
SS,RU-14-00137 I1,MDM2,270
SS,RU-14-00137 I1,MERTK,96
SS,RU-14-00137 I1,MICA,55
SS,RU-14-00137 I1,MICB,21
SS,RU-14-00137 I1,MITF,15
SS,RU-14-00137 I1,MKI67,30
SS,RU-14-00137 I1,MLANA,8
SS,RU-14-00137 I1,MLH1,87
SS,RU-14-00137 I1,MLLT3,73
SS,RU-14-00137 I1,MMP11,25
SS,RU-14-00137 I1,MMP13,15
SS,RU-14-00137 I1,MMP9,37
SS,RU-14-00137 I1,MN1,37
SS,RU-14-00137 I1,MON1B,32
SS,RU-14-00137 I1,MRC1,6
SS,RU-14-00137 I1,MS4A1,1
SS,RU-14-00137 I1,MSH2,148
SS,RU-14-00137 I1,MSH4,78
SS,RU-14-00137 I1,MSLN,15
SS,RU-14-00137 I1,MTA2,123
SS,RU-14-00137 I1,MUC21,6
SS,RU-14-00137 I1,MX1,87
SS,RU-14-00137 I1,MYBL2,30
SS,RU-14-00137 I1,MYC,137
SS,RU-14-00137 I1,MYH4,15
SS,RU-14-00137 I1,NAPSA,51
SS,RU-14-00137 I1,NCAM1,740.0239999999976
SS,RU-14-00137 I1,NCR1,25
SS,RU-14-00137 I1,NCR2,6
SS,RU-14-00137 I1,NCR3,25
SS,RU-14-00137 I1,NCR3LG1,39
SS,RU-14-00137 I1,NFATC1,25
SS,RU-14-00137 I1,NFIL3,18
SS,RU-14-00137 I1,NFKB1,28
SS,RU-14-00137 I1,NKG7,8
SS,RU-14-00137 I1,NKX2-1,6
SS,RU-14-00137 I1,NLRP10,11
SS,RU-14-00137 I1,NOD1,37
SS,RU-14-00137 I1,NOS2,18
SS,RU-14-00137 I1,NR4A2,3
SS,RU-14-00137 I1,NT5E,87
SS,RU-14-00137 I1,OAS2,32
SS,RU-14-00137 I1,OR7C1,11
SS,RU-14-00137 I1,OR8G1,32
SS,RU-14-00137 I1,OSCAR,51
SS,RU-14-00137 I1,OVOL2,11
SS,RU-14-00137 I1,P2RY8,32
SS,RU-14-00137 I1,PARK7,623
SS,RU-14-00137 I1,PARP12,71
SS,RU-14-00137 I1,PARP9,37
SS,RU-14-00137 I1,PBK,48
SS,RU-14-00137 I1,PBXIP,100
SS,RU-14-00137 I1,PCSK1,18
SS,RU-14-00137 I1,PCSK2,8
SS,RU-14-00137 I1,PDCD1,6
SS,RU-14-00137 I1,PDCD1LG2,3
SS,RU-14-00137 I1,PDCD4,248
SS,RU-14-00137 I1,PDGFRA,352
SS,RU-14-00137 I1,PDIA3,25
SS,RU-14-00137 I1,PDX1,8
SS,RU-14-00137 I1,PECAM1,206
SS,RU-14-00137 I1,PF4,1
SS,RU-14-00137 I1,PGR,21
SS,RU-14-00137 I1,PHACTR2,125
SS,RU-14-00137 I1,PHLDA3,113
SS,RU-14-00137 I1,PI3,6
SS,RU-14-00137 I1,PIK3CA,55
SS,RU-14-00137 I1,PIK3CB,3
SS,RU-14-00137 I1,PIK3CD,18
SS,RU-14-00137 I1,PIK3CG,37
SS,RU-14-00137 I1,PIK3R1,295
SS,RU-14-00137 I1,PILRA,25
SS,RU-14-00137 I1,PILRB,642
SS,RU-14-00137 I1,PLAT,59
SS,RU-14-00137 I1,PLSCR1,53
SS,RU-14-00137 I1,PLXNA4,78
SS,RU-14-00137 I1,POSTN,254
SS,RU-14-00137 I1,PPARG,18
SS,RU-14-00137 I1,PPP1R2,46
SS,RU-14-00137 I1,PPP1R9A,30
SS,RU-14-00137 I1,PRC1,63
SS,RU-14-00137 I1,PRDM1,25
SS,RU-14-00137 I1,PRF1,3
SS,RU-14-00137 I1,PRKCB,11
SS,RU-14-00137 I1,PROM2,15
SS,RU-14-00137 I1,PRR15L,6
SS,RU-14-00137 I1,PRSS8,8
SS,RU-14-00137 I1,PSMB10,11
SS,RU-14-00137 I1,PSMB5,352
SS,RU-14-00137 I1,PSMB6,377
SS,RU-14-00137 I1,PSMB7,435
SS,RU-14-00137 I1,PSMB8,67
SS,RU-14-00137 I1,PSMB9,3
SS,RU-14-00137 I1,PSMD10(Gankytin),73
SS,RU-14-00137 I1,PSMD6,87
SS,RU-14-00137 I1,PSME1,119
SS,RU-14-00137 I1,PSME2,391
SS,RU-14-00137 I1,PSTPIP1,8
SS,RU-14-00137 I1,PSTPIP2,37
SS,RU-14-00137 I1,PTEN,665.0270000000019
SS,RU-14-00137 I1,PTGER2,72
SS,RU-14-00137 I1,PTGER4,48
SS,RU-14-00137 I1,PTGFRN,151
SS,RU-14-00137 I1,PTHLH,53
SS,RU-14-00137 I1,PTPN13,185
SS,RU-14-00137 I1,PTPN22,6
SS,RU-14-00137 I1,PTPN3,25
SS,RU-14-00137 I1,PTPN6,15
SS,RU-14-00137 I1,PTPN7,6
SS,RU-14-00137 I1,PTPRC,11
SS,RU-14-00137 I1,PTPRCAP,18
SS,RU-14-00137 I1,PTPRF,73
SS,RU-14-00137 I1,PVR,109
SS,RU-14-00137 I1,PVRIG,37
SS,RU-14-00137 I1,PVRL2,63
SS,RU-14-00137 I1,PVRL3,58
SS,RU-14-00137 I1,PYHIN1,21
SS,RU-14-00137 I1,RAB25,15
SS,RU-14-00137 I1,RAC2,21
SS,RU-14-00137 I1,RACGAP1,84
SS,RU-14-00137 I1,RALB,188
SS,RU-14-00137 I1,RAP1GAP,32
SS,RU-14-00137 I1,RARRES1,25
SS,RU-14-00137 I1,RARRES2,96
SS,RU-14-00137 I1,RASAL3,18
SS,RU-14-00137 I1,RASSF8,132
SS,RU-14-00137 I1,RECK,76
SS,RU-14-00137 I1,REM2,30
SS,RU-14-00137 I1,RETNLB,1
SS,RU-14-00137 I1,RGN,8
SS,RU-14-00137 I1,RGS16,1
SS,RU-14-00137 I1,RORA,263
SS,RU-14-00137 I1,RORC,3
SS,RU-14-00137 I1,RRH,25
SS,RU-14-00137 I1,RSAD2,3
SS,RU-14-00137 I1,RUNX1,87
SS,RU-14-00137 I1,RUNX3,11
SS,RU-14-00137 I1,RXFP4,3
SS,RU-14-00137 I1,S100A2,25
SS,RU-14-00137 I1,S100A8,1
SS,RU-14-00137 I1,S100A9,15
SS,RU-14-00137 I1,SAMD3,18
SS,RU-14-00137 I1,SAMHD1,178
SS,RU-14-00137 I1,SART1,48
SS,RU-14-00137 I1,SART3,287
SS,RU-14-00137 I1,SASH3,3
SS,RU-14-00137 I1,SCGB2A2,1
SS,RU-14-00137 I1,SCUBE2,65
SS,RU-14-00137 I1,SELL,18
SS,RU-14-00137 I1,SELPLG,15
SS,RU-14-00137 I1,SEMA4A,21
SS,RU-14-00137 I1,SEMA4D,59
SS,RU-14-00137 I1,SEMA6A,1108
SS,RU-14-00137 I1,SERPINA1,6
SS,RU-14-00137 I1,SERPINB5,21
SS,RU-14-00137 I1,SERPINF1,2170.020999999994
SS,RU-14-00137 I1,SERPING1,174
SS,RU-14-00137 I1,SFN,6
SS,RU-14-00137 I1,SFTPA1B,18
SS,RU-14-00137 I1,SGPP2,46
SS,RU-14-00137 I1,SH2D1A,8
SS,RU-14-00137 I1,SH2D1B,8
SS,RU-14-00137 I1,SH2D2A,8
SS,RU-14-00137 I1,SIGLEC1,11
SS,RU-14-00137 I1,SIGLEC10,21
SS,RU-14-00137 I1,SIGLEC14,1
SS,RU-14-00137 I1,SIGLEC15,18
SS,RU-14-00137 I1,SIGLEC5,6
SS,RU-14-00137 I1,SIGLEC7,51
SS,RU-14-00137 I1,SIGLEC9,1
SS,RU-14-00137 I1,SIRPA,43
SS,RU-14-00137 I1,SIRPB1,28
SS,RU-14-00137 I1,SIRPG,18
SS,RU-14-00137 I1,SIT1,8
SS,RU-14-00137 I1,SLA,8
SS,RU-14-00137 I1,SLA2,11
SS,RU-14-00137 I1,SLAMF1,3
SS,RU-14-00137 I1,SLAMF6,8
SS,RU-14-00137 I1,SLAMF7,6
SS,RU-14-00137 I1,SLAMF8,8
SS,RU-14-00137 I1,SLC19A3,37
SS,RU-14-00137 I1,SLC22A18,21
SS,RU-14-00137 I1,SLC2A1,15
SS,RU-14-00137 I1,SLC30A1,67
SS,RU-14-00137 I1,SLC31A2,43
SS,RU-14-00137 I1,SLC39A6,278
SS,RU-14-00137 I1,SOCS3,39
SS,RU-14-00137 I1,SPN,3
SS,RU-14-00137 I1,SRPX,315
SS,RU-14-00137 I1,STARD10,11
SS,RU-14-00137 I1,STAT1,132
SS,RU-14-00137 I1,STAT6,178
SS,RU-14-00137 I1,SULF1,425
SS,RU-14-00137 I1,SYK,1
SS,RU-14-00137 I1,SYP,18
SS,RU-14-00137 I1,SYTL2,204
SS,RU-14-00137 I1,TAGAP,25
SS,RU-14-00137 I1,TAP1,18
SS,RU-14-00137 I1,TAP2,55
SS,RU-14-00137 I1,TAPBP,106
SS,RU-14-00137 I1,TARP,21
SS,RU-14-00137 I1,TBX21,21
